Website,Order ID,Order Date,Purchase Order Number,Currency,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,ASIN,Product Condition,Quantity,Payment Instrument Type,Order Status,Shipment Status,Ship Date,Shipping Option,Shipping Address,Billing Address,Carrier Name & Tracking Number,Product Name,Gift Message,Gift Sender Name,Gift Recipient Contact Details,Item Serial Number
Amazon.it,ANON-586-6103953-1640078,2025-12-12T16:02:02Z,Not Applicable,EUR,33.16,6.72,0,0,37.35,30.01,7.09,B0SF6F7LOW,New,1,Not Available,Closed,Shipped,2025-12-13T00:37:09.646Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(RALDOL65WVJX),"Il romanzo 'Echi di Guerra' di Novità Editoriali è una narrazione toccante di come gli eventi storici influenzano le vite personali. Con 380 pagine, è una lettura profonda che invita alla riflessione.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-952-0457738-2571444,2025-12-12T16:02:02Z,Not Applicable,EUR,93.92,13.49,0,0,67.06,91.32,13.23,B0HSWQ40ZS,New,1,Not Available,Closed,Shipped,2025-12-13T12:34:34.475Z,premium-three-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(TTY5Y2JR8KK7),"Giacca impermeabile TrailBlazer di OutdoorPro, ideale per escursioni sotto la pioggia. Colore blu navy, dotata di cappuccio regolabile e tasche con zip. Disponibile in taglie dalla S alla XL, praticità e protezione in un solo capo.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-977-6445972-5583371,2025-12-07T22:40:56Z,Not Applicable,EUR,48.15,8.84,0,0,26.12,37.49,8.03,B0B8C7X0H3,New,1,Not Available,Closed,Shipped,2025-12-09T15:02:33.717Z,premium-three-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(IYTWBOZD1AT7),"Sperimenta le avventure di 'Il Viaggio dei Sogni' di Fantasia Edizioni, un romanzo onirico di 400 pagine. Con una narrazione immaginativa, è un must-read per chi ama esplorare mondi mai visti prima.",Not Available,Not Available,Not Available,SERIAL=O75RH8LX6DUT076G
Amazon.it,ANON-819-9349998-0519295,2025-12-05T09:03:24Z,Not Applicable,EUR,82.89,7.7,0,'-8.34',58.06,79.88,10.38,B0R74QGEFQ,New,1,Not Available,Closed,Shipped,2025-12-05T15:44:15.362Z,premium-three-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(VWOPLOD9R7AN),"Gioca con 'Lupi e Pecore' di Giochi Uniti, un avvincente gioco di strategia per 2-4 giocatori. Plastica resistente e colori vivaci rendono questo gioco divertente e durevole. Ideale per famiglie o amici in cerca di sfide mentali.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-423-5523264-1698766,2025-12-05T09:01:46Z,Not Applicable,EUR,42.66,9.71,0,0,54.87,42.81,8.81,B07NH8RQ9N,New,1,Not Available,Closed,Shipped,2025-12-05T13:04:05.181Z,premium-three-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(V2STN7E36HTF),"Cesta 'Giocattoli Ordinati' di Momento Magico. Grande cesto in tessuto resistente, perfetto per riporre giocattoli e libri. Design colorato disponibile in rosa, blu e giallo. Dimensioni: 40x30x30 cm.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-846-7484014-5563020,2025-12-03T19:21:49Z,Not Applicable,EUR,4.34,1.64,0,0,12.65,24.7,3.34,B0HCPZTC69,New,1,Not Available,Closed,Shipped,2025-12-03T22:13:43.806Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(XP9N56NYXTXM),"Cesta 'Giocattoli Ordinati' di Momento Magico. Grande cesto in tessuto resistente, perfetto per riporre giocattoli e libri. Design colorato disponibile in rosa, blu e giallo. Dimensioni: 40x30x30 cm.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-155-7200265-5823297,2025-12-03T19:21:49Z,Not Applicable,EUR,5.37,0.27,0,0,8.1,14.53,1.23,B0E3P15AHD,New,1,Not Available,Closed,Shipped,2025-12-03T22:13:43.806Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(PT11F9I6UU13),"Hub USB 3.0 MultiPort di LinkHub, con 4 porte USB e design compatto. Compatibile con tutti i dispositivi USB, supporta trasferimenti dati fino a 5 Gbps. Include alimentazione esterna per dispositivi ad alta energia.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-289-5425571-6503635,2025-12-03T19:21:49Z,Not Applicable,EUR,7.4,0.33,0,0,6.27,28.64,2.39,B0ZOKGTII4,New,1,Not Available,Closed,Shipped,2025-12-03T22:13:43.806Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(EIHX74D0GJYV),"Giubbotto in pelle di Rock Style, colore nero con finiture vintage. Disponibile nelle taglie S, M, L. Un must del guardaroba per gli amanti dello stile rock.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-817-7548390-9919426,2025-12-03T19:18:18Z,Not Applicable,EUR,23.78,3.65,65.13,0,86.75,21.7,3.1,B0H6T1NTMJ,New,1,Not Available,Closed,Shipped,2025-12-04T05:53:18.902Z,Exp IT Dom_1,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",SF Express(SF6047148780320),"Costume 'Piccolo Supereroe' di SuperKid, completo con mantello e maschera. Adatto per bambini dai 3 ai 5 anni, stimola la fantasia e il gioco di ruolo. Realizzato con materiali resistenti e sicuri.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-230-8705572-1252593,2025-12-03T11:32:53Z,Not Applicable,EUR,3.78,1.68,0,0,10.03,8.04,1.24,B01R00Q0MF,New,1,Not Available,Closed,Shipped,2025-12-03T18:34:43.248Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(4C3BAEWCFHQC),"Set di artistica 'Piccole Mani' di ArteFacile. Include 12 colori a dita lavabili, 3 pennelli e carta per dipingere. Adatto per bambini dai 2 anni, stimola la creatività e il gioco sensoriale.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-699-6054075-2564919,2025-12-03T07:26:08Z,Not Applicable,EUR,5.54,0,9.39,0,8.35,6.16,0,B0SIWJM2C8,New,1,Not Available,Closed,Shipped,2025-12-03T10:19:29.495Z,Std IT Dom_1,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Poste Italiane(1UW1NP9007101),"Set di abbigliamento 'Festa in Famiglia' di BambinoFelice. Comprende una maglietta a maniche corte blu e pantaloni corti con stampa a righe. Disponibile in taglie da 2 a 6 anni, perfetto per le occasioni speciali.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-868-7035001-4475805,2025-11-30T22:15:28Z,Not Applicable,EUR,4.45,1.94,0,0,4.12,4.63,0.93,B0BH55RBC7,New,1,Not Available,Closed,Shipped,2025-12-02T22:25:04.322Z,premium-three-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(337KUU4YTN02),"Cuffie con filo ClassicSound di RetroAudio, in pelle ecologica e colore marrone. Dotate di driver da 40mm per un suono ricco e profondo. Perfette per ascoltare musica o per lunghi viaggi.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-607-3020665-9367425,2025-11-29T23:41:44Z,Not Applicable,EUR,2.79,0.52,0,'-1.05',22.1,13.92,1.04,B0NGVN1KIC,New,4,Not Available,Closed,Shipped,2025-11-30T17:12:24.130Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(ALMJEGQTOAMD),"Leggi 'La Fuga' di Romanzi Contemporanei, un thriller avvincente di 300 pagine. Rilegato in copertina rigida e con una scrittura avvincente, questo libro terrà col fiato sospeso i lettori fino all'ultima pagina.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-533-2309995-1313404,2025-11-29T23:41:44Z,Not Applicable,EUR,10.16,0,0,'-0.41',13.6,21.45,0,B0PRCJIWVH,New,1,Not Available,Closed,Shipped,2025-11-30T03:26:24.705Z,premium-three-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(N5PP3XVKVZRG),"Abito lungo da sera di Notte Magica, in chiffon blu notte con dettagli luminosi. Taglie disponibili: S, M, L. Ideale per matrimoni e feste eleganti.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-337-6973273-9191707,2025-11-29T20:06:24Z,Not Applicable,EUR,21.52,0,0,0,14.09,22.0,0,B07H23C42Y,New,1,Not Available,Closed,Shipped,2025-11-30T17:11:54.384Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(Z2C9ROS7YT2M),"Cappello di Stile Libertà, in feltro, colore nero. Taglia unica, perfetto per ogni occasione, dal casual all'elegante.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-856-0763609-6379402,2025-11-28T00:05:55Z,Not Applicable,EUR,3.38,0,9.84,0,11.57,4.14,0,B0SSUUQO1V,New,1,Not Available,Closed,Shipped,2025-11-28T08:18:24.263Z,Exp IT Dom_1,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(7D30MM2SMDZQ),"Culla 'Sogni Sereni' di CullaCoccole, realizzata in legno naturale, offre un'ottima qualità del sonno per neonati. Design elegante e moderno, adatta per bambini fino a 12 mesi. Facile da montare e spostare.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-007-0318975-5344761,2025-11-28T00:05:55Z,Not Applicable,EUR,5.32,1.23,3.77,0,7.15,5.83,0.65,B0XO05QPAH,New,1,Not Available,Closed,Shipped,2025-11-28T10:57:00.828Z,Std IT Dom_1,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Other(108010310854),"Il puzzle 'Nature Wonders' di World Puzzle ha 500 pezzi che catturano la bellezza della natura. Ideale per adulti, offre un'esperienza tranquilla e meditativa. Ogni pezzo è di alta qualità e resistente per un utilizzo duraturo.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-342-8565653-8687260,2025-11-26T07:26:58Z,Not Applicable,EUR,4.8,0,6.31,0,12.03,7.38,0,B0EEKGYSPE,New,1,Not Available,Closed,Shipped,2025-11-26T09:16:51.941Z,Std IT Dom_7,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(7GGKG4W58RHN),"Profumo Fiori di Primavera di AromaViva, 100 ml. Una fragranza fresca e floreale, ideale per ogni occasione. Note di gelsomino e peonia si fondono per un aroma delicato e avvolgente. Spruzzalo e lasciati trasportare dalla primavera.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-564-4741572-0227574,2025-11-25T21:25:59Z,Not Applicable,EUR,5.7,1.79,0,0,4.01,7.25,1.5,B0SUJT9T11,New,1,Not Available,Closed,Shipped,2025-11-26T09:19:35.680Z,Std IT Dom_1,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Poste Italiane(2IMA0058311432),"Smalto per Unghie EcoColor di Tivolo, 10 ml. Questo smalto ecologico è stato sviluppato senza sostanze chimiche dannose. Disponibile in una vasta gamma di colori vivaci, asciuga rapidamente per manicure perfette e durature.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-294-3849728-5376112,2025-11-24T14:17:52Z,Not Applicable,EUR,50.59,7.77,0,0,59.49,45.81,4.87,B0HCMKTLZK,New,1,Not Available,Closed,Shipped,2025-11-24T17:35:01.449Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(1OCJXZEFLI4O),"Il puzzle 'Giardino Giapponese' di Zen Puzzles è il nostro bestseller con 1000 pezzi fotografici ricchi di dettagli. Perfetto per adulti e adolescenti, offre ore di relax e divertimento creativo.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-166-3077476-8445880,2025-11-24T10:18:43Z,Not Applicable,EUR,39.68,15.09,0,0,52.77,55.65,12.11,B08WZ42O83,New,1,Not Available,Closed,Shipped,2025-11-25T01:37:32.440Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(RMYBD2QE4PA8),"Cappellino 'Sole di Mezzogiorno' di ModaBambini. Cappellino estivo in cotone, disponibile in varie taglie. È dotato di protezione UV e stampa floreale. Perfetto per proteggere i più piccoli dal sole.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-261-6192623-9133626,2025-11-20T08:31:59Z,Not Applicable,EUR,7.74,0,6.09,0,7.46,2.97,0,B0ZAREIYAZ,New,1,Not Available,Closed,Shipped,2025-11-24T09:37:32.255Z,Exp IT Dom_1,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(N0DL5E11E9FT),"Portafoglio di Virtù Elegante, in vera pelle nera, con chiusura a bottone. Misure 11x9 cm, capiente e pratico, perfetto per ogni occasione.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-064-7614680-1753931,2025-11-20T08:31:59Z,Not Applicable,EUR,3.46,0,5.87,0,7.02,4.37,0,B0JDTVV2Y4,New,1,Not Available,Closed,Shipped,2025-11-21T08:43:26.473Z,Std IT Dom_7,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Poste Italiane(201499171692),"Rendi la tua serata unica con il puzzle 'Città del Mondo' di Creative Puzzles. I 1000 pezzi presentano iconiche città da tutto il mondo. Facile da assemblare e realizzato in cartone resistente, è un ottimo regalo.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-677-2326080-3338451,2025-11-18T13:48:32Z,Not Applicable,EUR,37.95,9.36,9.01,0,50.34,90.62,9.66,B0Q9CVAH78,New,1,Not Available,Closed,Shipped,2025-11-18T19:47:25.194Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Landmark Global(3UW10CK183865),"Olio per capelli Nutriente ShineGlow di CapelliBrillanti, 100 ml. Un olio leggero che ripara i capelli danneggiati e ne migliora la brillantezza. Infuso con olio di argan e vitamina E, per una chioma setosa e luminosa.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-562-3528536-8606780,2025-11-18T13:48:32Z,Not Applicable,EUR,9.84,1.19,0,0,14.52,8.38,2.31,B0DPQVL00E,New,1,Not Available,Closed,Shipped,2025-11-18T20:30:12.057Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(ZGE2J51B3JCZ),"Completo pigiama di Notte Serene, in morbido cotone, disponibile in blu e rosa. Taglie S, M, L. Elegante e confortevole per notti tranquille e riposanti.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-504-3453215-7250824,2025-11-18T13:48:32Z,Not Applicable,EUR,28.21,11.74,7.38,0,72.92,80.79,10.27,B0NF74T60P,New,1,Not Available,Closed,Shipped,2025-11-18T19:47:25.194Z,Std IT Dom_5,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Landmark Global(3UW10CK183865),"Tappetino yoga ComfortFlex di ZenSpace, in gomma naturale anti-scivolo. Misure 183x61 cm, disponibile in diverse varianti di colore tra cui violetto e verde. Ideale per pratiche di yoga e meditazione.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-602-5048873-0432772,2025-11-18T06:49:58Z,Not Applicable,EUR,0.86,0.37,0,'-0.34',6.8,11.72,2.4,B0N8910T2F,New,3,Not Available,Closed,Shipped,2025-11-18T18:19:05.033Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(1N0LH9P89FKB),"Cera Depilatoria Roll-On SmoothSkin di DepilaFacile, 100 ml. Questa cera è progettata per una depilazione rapida e indolore. Facile da usare, è efficace anche sulle pelli più sensibili. Include 10 strisce in fibra.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-284-8475563-5061289,2025-11-18T06:49:58Z,Not Applicable,EUR,5.92,0.6,0,'-0.96',17.12,23.83,4.22,B0O3LQI7E1,New,2,Not Available,Closed,Shipped,2025-11-18T18:19:05.033Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(HLJEFY3ZB4LD),"Cappotto di Inverno Caldo, in misto lana, colore grigio. Disponibile nelle taglie S, M, L. Ottima scelta per affrontare il freddo senza rinunciare allo stile.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-235-6290447-2481089,2025-11-17T20:26:00Z,Not Applicable,EUR,735.08,75.37,0,0,686.45,642.84,63.95,B0E3NWXUJ3,New,1,Not Available,Closed,Shipped,2025-11-20T09:14:50.451Z,premium-three-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(43E7B7P0RNPM),"Altoparlante Bluetooth PortSound di WaveBox, colore rosso, con funzione stereo ed autonomia di 10 ore. Impermeabile e resistente a urti, perfetto per feste all'aperto. Include tecnologia di accoppiamento facile con i dispositivi.",Not Available,Not Available,Not Available,SERIAL=6JQFWWXR5RDNPX2I
Amazon.it,ANON-950-3747353-2050828,2025-11-16T22:31:33Z,Not Applicable,EUR,6.98,0,0,0,7.99,10.69,0,B0QMVIFIIT,New,1,Not Available,Closed,Shipped,2025-11-17T19:31:42.650Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(9N79GIL0MVZM),"Ricaricatore wireless FastCharge di TechEnergy, compatibile con tutti i dispositivi QI. Colore bianco, design ultra-sottile per un look elegante. Ottimale per la scrivania o la comodità di uso notturno.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-519-8895100-6043683,2025-11-16T22:31:33Z,Not Applicable,EUR,7.59,0,4.67,0,15.21,4.66,0,B0G25CFZFD,New,1,Not Available,Closed,Shipped,2025-11-17T14:03:57.314Z,Std IT Dom_1,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(DKEF828XG8Y7),"Telo mare QuickDry di BeachLife, in microfibra super assorbente. Misura 180x80 cm, disponibile in vari colori vivaci. Asciuga velocemente e si ripiega facilmente, ideale per la spiaggia o la piscina.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-725-1361799-3990699,2025-11-16T22:31:33Z,Not Applicable,EUR,5.84,0,0,0,5.17,12.22,0,B0HU7F0I9G,New,1,Not Available,Closed,Shipped,2025-11-17T19:31:42.650Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(MAHYM2ZBPPFO),"Pantaloni casual di UrbanLife, in cotone stretch, colore kaki. Taglie disponibili: 30, 32, 34. Design slim fit, perfetti per un look trendy e comodo.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-833-8757247-0021381,2025-11-15T20:10:09Z,Not Applicable,EUR,4.75,0,4.58,0,7.46,7.13,0,B0C79M96ZP,New,2,Not Available,Closed,Shipped,2025-11-16T16:16:02.937Z,Std IT Dom_2,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",Deutsche Post(),"Set di 3 contenitori per la conservazione degli alimenti da 1, 2 e 3 litri della marca FreshKeep, in plastica BPA-free. I coperchi sigillabili mantengono la freschezza dei cibi, ideali per cereali, pasta e zucchero. Lavabili in lavastoviglie.",Not Available,Not Available,Not Available,Not Available
Amazon.it,ANON-945-9562035-4000864,2025-11-15T19:32:22Z,Not Applicable,EUR,6.01,2.34,0,0,8.49,14.08,1.95,B0DHW9RE2Q,New,1,Not Available,Closed,Shipped,2025-11-16T00:35:26.758Z,next-it,"Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy","Camilla Asmundo-Leone Via Loredana, 18 Floridia DESIO 25129 Italy",CORRIERE_IT(QJQIJC1YDMT8),"Gioca a 'Venti e Maree' di Edizioni Mare, un gioco in scatola di avventura marina per 2-6 giocatori. Con una durata di 90 minuti, dovrai navigare e competere per conquistare il mare. Contiene tessere elaborate e dadi personalizzati.",Not Available,Not Available,Not Available,Not Available
